,0,1,2
77,0.006779680383226833,-0.5927455303127008,0.11605813275023949
78,-0.38428210459063333,-0.056730362746130344,1.2910787142924067
79,-0.33890117322734803,-0.16430084134144107,-0.2674923282155373
80,-0.37187893508556846,-0.23484420023197902,-0.5224573178318014
81,-0.2485883935891215,-0.10793383015591293,1.7747174055891615
82,-0.3411078921648855,0.029492265936129414,-0.5305352832693713
83,0.3265762341257789,-0.6155754290770437,-0.1587944562875333
84,-0.30912918283301266,0.007216813098111967,-0.47839940658263636
85,-0.3611991905630698,0.017302586040499588,-0.29367390745799343
86,1.6653019305098355,0.04875620210834461,0.30779443798001055
87,0.6298516149071673,1.1200109552822544,0.22727193146211486
88,-0.3437616090570695,-0.1538200350107258,-0.5495687211482029
89,1.7256032708039162,-0.2855108716133672,0.16174451614652172
90,-0.29367388340854284,-0.5633157992995267,-0.47298801360222636
91,-0.2817700340309104,-0.41462458330260127,-0.3875019967801192
92,-0.3493737180651919,1.0165278707260468,-0.45810042769153325
93,0.06997228157379008,0.09131451819504785,0.3308798228332199
94,-0.38869561451315787,0.42988140747725506,-0.28350114704571744
95,-0.38043960101382085,0.8772402776956373,0.03336652094259194
96,-0.37470329975276456,0.5621904800558741,0.09449152296433613
97,-0.3260871649986831,0.09941363539324248,-0.43416397398086876
98,-0.32045459292969225,-0.0406641236530451,0.22312330236286684
99,-0.34766461490633505,-0.13173114561428198,-0.6208891561179285
100,-0.3304149175980114,0.3725916171319436,0.36164405939843924
101,-0.3103077622577365,-0.5022450599979925,-0.11110216724002031
102,-0.2632726020213999,-0.1480175784853526,0.3513268799028538
103,-0.3001637559657177,-0.15062055558398493,-0.18321363616717254
104,1.1965460217533537,0.09694761685140171,-0.33652253826747847
105,-0.005968257082252979,-0.3207745344657203,0.5274330866486191
106,-0.3079447982793423,-0.22850108735663144,-0.6390961159942599
107,-0.3709240417501677,0.07519309263683918,0.26392817283452624
108,-0.32422864389473466,1.0036808678493165,-0.17161648936431168
109,-0.38636752847698463,1.0428482219253115,-0.22611075738108022
110,0.08584823755225533,0.3711232708037079,1.1022055277381837
111,-0.34093546399182856,0.5536121480444472,-0.40278572355090864
112,-0.345817119902453,0.334857166490612,-0.032214776514260766
113,-0.3402569681757057,0.21965592101745,-0.3422372402447014
114,0.18019708109418422,-0.1296153246281488,-0.5186639024625029
115,-0.3142548259259264,-0.03821236751848138,0.38779858522045185
116,-0.3493937445544519,-0.06288525362681376,-0.38358182594852136
117,-0.2872857508055728,-0.5040078446187077,-0.24961331341577928
118,-0.33562276279704467,-0.20571445357242857,-0.32925491189206946
119,-0.34458018678170843,0.2695775226949291,0.08282592283468776
120,-0.31175934758166685,-0.006372819560344895,-0.22554627800022417
121,-0.30621094332691495,-0.4797266336687489,-0.011623618157127973
122,-0.31406487322670107,0.5773225436189188,0.3477796127398883
123,-0.30752056542797707,-0.6941697777396654,-0.2862994348211472
124,0.34467868617237285,0.11690562085410612,-0.3484923664244551
125,-0.3185783663338438,-0.01896053192168346,-0.19872791398435788
126,-0.3952556690272387,0.36621605911150285,-0.09798106523300906
127,-0.366671121134611,0.8571271498202551,0.12262667068876734
128,-0.2924088457667212,-0.3161559326567675,-0.44191712847762954
129,0.39130096533880193,0.09250419703905344,0.439447086909445
